,coverage,education,employment_status,gender,location_code,marital_status,vehicle_class,vehicle_size
3073,1,4,Employed,1,Rural,Married,Two-Door Car,2
3074,1,2,Employed,0,Suburban,Married,Two-Door Car,2
3075,1,1,Employed,0,Suburban,Single,SUV,2
3076,1,1,Unemployed,1,Suburban,Single,Four-Door Car,2
3077,1,2,Employed,0,Urban,Married,Two-Door Car,2
3078,2,2,Employed,0,Urban,Married,Four-Door Car,2
3079,3,2,Unemployed,1,Suburban,Single,Four-Door Car,2
3080,2,3,Employed,1,Rural,Married,Four-Door Car,2
3081,1,2,Employed,1,Rural,Married,SUV,2
3082,2,2,Employed,0,Urban,Single,Two-Door Car,1
3083,3,2,Disabled,0,Suburban,Divorced,Four-Door Car,2
3084,1,1,Employed,0,Suburban,Married,Two-Door Car,2
3085,3,1,Employed,0,Suburban,Married,SUV,1
3086,2,1,Disabled,1,Suburban,Married,Four-Door Car,1
3087,1,1,Employed,0,Suburban,Married,Two-Door Car,3
3088,1,2,Employed,0,Suburban,Married,Four-Door Car,1
3089,1,1,Employed,0,Suburban,Single,Four-Door Car,2
3090,1,2,Unemployed,0,Suburban,Single,Sports Car,2
3091,2,2,Employed,1,Rural,Married,SUV,2
3092,1,2,Employed,0,Suburban,Married,Four-Door Car,2
3093,1,1,Employed,1,Suburban,Married,Four-Door Car,2
3094,3,3,Employed,0,Urban,Married,Four-Door Car,2
3095,1,2,Employed,1,Rural,Married,Two-Door Car,2
3096,2,1,Unemployed,0,Suburban,Single,Two-Door Car,2
3097,2,1,Employed,0,Suburban,Divorced,Four-Door Car,2
3098,1,2,Unemployed,1,Rural,Divorced,Four-Door Car,2
3099,1,1,Employed,1,Rural,Married,Two-Door Car,2
3100,3,2,Unemployed,1,Suburban,Single,SUV,2
3101,1,3,Employed,0,Rural,Married,Two-Door Car,1
3102,1,3,Employed,1,Rural,Married,Two-Door Car,2
3103,2,4,Unemployed,1,Urban,Married,Sports Car,2
3104,2,2,Employed,0,Suburban,Married,Four-Door Car,2
3105,2,1,Employed,1,Rural,Married,Two-Door Car,2
3106,2,2,Employed,0,Suburban,Single,Two-Door Car,1
3107,2,2,Employed,0,Rural,Married,Four-Door Car,2
3108,1,2,Unemployed,1,Suburban,Single,SUV,1
3109,1,3,Retired,0,Suburban,Married,Four-Door Car,1
3110,1,2,Retired,1,Suburban,Single,Four-Door Car,2
3111,2,1,Disabled,1,Suburban,Married,Four-Door Car,2
3112,1,2,Unemployed,0,Suburban,Single,SUV,2
3113,1,2,Employed,1,Suburban,Married,Four-Door Car,2
3114,3,3,Disabled,0,Suburban,Divorced,SUV,2
3115,2,1,Employed,1,Rural,Divorced,Four-Door Car,2
3116,2,1,Employed,0,Suburban,Married,Four-Door Car,2
3117,1,3,Employed,0,Rural,Married,SUV,2
3118,1,2,Employed,1,Suburban,Married,Four-Door Car,1
3119,1,1,Unemployed,0,Suburban,Single,SUV,3
3120,1,2,Employed,1,Rural,Married,Four-Door Car,2
3121,1,4,Unemployed,0,Suburban,Single,Two-Door Car,1
3122,1,2,Employed,0,Urban,Married,Four-Door Car,2
3123,1,1,Unemployed,0,Suburban,Single,Four-Door Car,2
3124,2,1,Employed,0,Urban,Married,Four-Door Car,3
3125,1,1,Disabled,0,Suburban,Divorced,SUV,2
3126,2,2,Employed,0,Urban,Married,Four-Door Car,2
3127,2,2,Employed,0,Suburban,Married,Four-Door Car,2
3128,1,2,Employed,1,Urban,Married,Four-Door Car,2
3129,1,2,Employed,1,Rural,Married,Four-Door Car,2
3130,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
3131,2,1,Unemployed,0,Suburban,Married,Four-Door Car,1
3132,1,1,Employed,1,Suburban,Married,Four-Door Car,2
3133,1,2,Disabled,0,Suburban,Married,Two-Door Car,1
3134,2,1,Unemployed,0,Suburban,Divorced,Two-Door Car,2
3135,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
3136,1,4,Employed,1,Rural,Married,Two-Door Car,2
3137,2,4,Medical Leave,1,Urban,Married,Four-Door Car,2
3138,1,2,Medical Leave,1,Suburban,Single,Four-Door Car,2
3139,1,2,Employed,1,Suburban,Single,SUV,2
3140,1,2,Employed,1,Urban,Married,Sports Car,1
3141,2,1,Retired,0,Suburban,Divorced,Four-Door Car,3
3142,2,2,Unemployed,0,Suburban,Married,Two-Door Car,2
3143,1,1,Employed,1,Suburban,Married,Four-Door Car,2
3144,1,2,Unemployed,1,Suburban,Married,Two-Door Car,1
3145,1,2,Unemployed,1,Suburban,Married,Luxury Car,1
3146,1,3,Employed,1,Urban,Married,Two-Door Car,2
3147,1,1,Retired,1,Suburban,Married,Sports Car,2
3148,1,1,Unemployed,1,Suburban,Single,Four-Door Car,1
3149,2,3,Unemployed,0,Suburban,Married,SUV,2
3150,1,2,Employed,1,Suburban,Divorced,Sports Car,1
3151,1,2,Unemployed,0,Suburban,Single,Four-Door Car,2
3152,2,1,Unemployed,1,Suburban,Single,SUV,2
3153,1,2,Employed,1,Suburban,Married,SUV,2
3154,3,2,Employed,1,Urban,Married,Two-Door Car,3
3155,2,3,Unemployed,1,Suburban,Single,SUV,1
3156,2,2,Employed,0,Suburban,Married,Luxury Car,1
3157,2,2,Employed,1,Urban,Married,Four-Door Car,2
3158,1,3,Employed,0,Rural,Married,Four-Door Car,3
3159,2,1,Unemployed,1,Suburban,Married,Two-Door Car,2
3160,2,1,Employed,1,Suburban,Married,Four-Door Car,2
3161,2,2,Employed,1,Suburban,Divorced,Four-Door Car,2
3162,3,4,Employed,1,Suburban,Single,Four-Door Car,2
3163,1,1,Employed,1,Suburban,Married,Four-Door Car,2
3164,1,1,Employed,1,Suburban,Married,Four-Door Car,2
3165,1,1,Employed,1,Urban,Divorced,SUV,1
3166,1,1,Employed,0,Suburban,Married,Four-Door Car,1
3167,3,2,Unemployed,1,Suburban,Married,Four-Door Car,1
3168,1,4,Employed,1,Suburban,Married,SUV,3
3169,1,2,Employed,0,Urban,Married,Four-Door Car,2
3170,1,2,Employed,0,Rural,Married,Sports Car,2
3171,1,1,Unemployed,0,Suburban,Single,Four-Door Car,2
3172,1,3,Employed,1,Rural,Married,Four-Door Car,2
3173,2,2,Employed,1,Suburban,Married,Four-Door Car,1
3174,1,2,Employed,0,Urban,Married,Two-Door Car,2
3175,3,2,Employed,1,Suburban,Married,Four-Door Car,2
3176,2,4,Employed,0,Suburban,Married,Four-Door Car,2
3177,1,2,Employed,0,Urban,Married,Two-Door Car,2
3178,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
3179,2,1,Employed,0,Urban,Married,Four-Door Car,2
3180,1,2,Unemployed,0,Suburban,Single,SUV,3
3181,3,2,Unemployed,0,Suburban,Single,Four-Door Car,2
3182,2,2,Employed,0,Urban,Single,Four-Door Car,2
3183,1,1,Employed,0,Urban,Single,SUV,1
3184,1,1,Employed,1,Rural,Divorced,Luxury SUV,2
3185,1,2,Employed,0,Rural,Married,Four-Door Car,2
3186,1,2,Medical Leave,1,Suburban,Divorced,Four-Door Car,3
3187,1,2,Retired,1,Suburban,Single,Two-Door Car,2
3188,2,2,Employed,1,Suburban,Single,Two-Door Car,3
3189,1,2,Employed,1,Urban,Married,Luxury Car,2
3190,1,2,Employed,0,Suburban,Married,SUV,2
3191,1,3,Employed,1,Suburban,Married,Four-Door Car,1
3192,2,2,Employed,1,Suburban,Divorced,SUV,3
3193,2,2,Retired,0,Suburban,Divorced,Four-Door Car,2
3194,2,2,Disabled,0,Suburban,Married,Two-Door Car,2
3195,1,2,Employed,0,Suburban,Married,Luxury SUV,2
3196,1,2,Employed,1,Rural,Married,Four-Door Car,2
3197,1,1,Employed,0,Urban,Married,Four-Door Car,2
3198,1,2,Employed,1,Rural,Married,Two-Door Car,2
3199,3,2,Employed,1,Suburban,Married,Two-Door Car,2
3200,2,2,Employed,0,Urban,Married,Four-Door Car,2
3201,3,2,Unemployed,1,Suburban,Single,Sports Car,2
3202,2,3,Employed,1,Suburban,Divorced,SUV,1
3203,3,1,Employed,1,Suburban,Married,Sports Car,2
3204,2,2,Employed,1,Urban,Single,Four-Door Car,2
3205,2,2,Employed,0,Suburban,Married,Two-Door Car,2
3206,1,2,Unemployed,1,Suburban,Married,SUV,2
3207,1,2,Employed,1,Urban,Married,Four-Door Car,2
3208,1,2,Employed,0,Rural,Single,Two-Door Car,2
3209,1,2,Employed,1,Urban,Married,Two-Door Car,2
3210,1,1,Employed,0,Rural,Single,Luxury SUV,1
3211,3,2,Employed,1,Urban,Married,Four-Door Car,3
3212,1,1,Employed,0,Rural,Married,Two-Door Car,2
3213,1,2,Employed,0,Urban,Married,SUV,1
3214,3,2,Employed,0,Suburban,Divorced,Two-Door Car,1
3215,2,2,Employed,0,Suburban,Married,Four-Door Car,3
3216,1,2,Employed,0,Rural,Divorced,Four-Door Car,1
3217,2,4,Employed,1,Urban,Single,SUV,2
3218,2,2,Unemployed,0,Rural,Married,Four-Door Car,2
3219,2,2,Unemployed,1,Suburban,Married,SUV,2
3220,1,1,Employed,0,Suburban,Divorced,Four-Door Car,1
3221,1,2,Employed,0,Rural,Married,SUV,1
3222,2,3,Employed,0,Rural,Married,Two-Door Car,2
3223,2,2,Disabled,1,Suburban,Married,Four-Door Car,2
3224,1,2,Medical Leave,0,Suburban,Married,Four-Door Car,2
3225,2,2,Employed,0,Suburban,Married,Two-Door Car,1
3226,2,2,Employed,1,Suburban,Single,SUV,1
3227,2,1,Employed,1,Suburban,Married,Four-Door Car,2
3228,1,2,Disabled,0,Rural,Divorced,Four-Door Car,3
3229,1,4,Employed,0,Urban,Married,Two-Door Car,2
3230,2,2,Unemployed,0,Suburban,Single,Four-Door Car,2
3231,2,1,Employed,0,Suburban,Married,SUV,1
3232,2,2,Unemployed,1,Suburban,Married,Two-Door Car,3
3233,1,2,Unemployed,0,Suburban,Single,Four-Door Car,3
3234,1,2,Employed,1,Rural,Married,SUV,2
3235,2,4,Employed,1,Suburban,Married,SUV,2
3236,1,2,Retired,1,Suburban,Married,Two-Door Car,2
3237,1,2,Employed,0,Rural,Married,Sports Car,2
3238,1,1,Employed,0,Urban,Married,Four-Door Car,1
3239,2,2,Employed,0,Rural,Married,Sports Car,2
3240,1,2,Employed,1,Urban,Married,SUV,2
3241,1,1,Employed,1,Rural,Divorced,Four-Door Car,2
3242,1,3,Employed,1,Suburban,Married,Four-Door Car,1
3243,1,2,Unemployed,0,Suburban,Married,Four-Door Car,2
3244,2,1,Unemployed,0,Suburban,Married,SUV,1
3245,2,2,Unemployed,1,Suburban,Single,Four-Door Car,2
3246,2,1,Employed,0,Suburban,Married,Four-Door Car,2
3247,2,1,Employed,1,Rural,Divorced,Four-Door Car,1
3248,3,2,Unemployed,1,Suburban,Single,Two-Door Car,2
3249,1,1,Unemployed,1,Suburban,Married,Four-Door Car,2
3250,2,4,Employed,0,Rural,Married,Four-Door Car,2
3251,1,3,Unemployed,1,Suburban,Single,SUV,2
3252,1,1,Employed,1,Suburban,Married,SUV,2
3253,1,2,Employed,1,Urban,Divorced,Four-Door Car,2
3254,3,2,Employed,0,Suburban,Divorced,SUV,2
3255,1,2,Employed,1,Urban,Divorced,Two-Door Car,2
3256,1,2,Employed,1,Rural,Married,SUV,2
3257,2,1,Unemployed,1,Suburban,Single,Four-Door Car,2
3258,1,2,Employed,0,Suburban,Single,Four-Door Car,2
3259,1,2,Employed,0,Urban,Single,Four-Door Car,2
3260,1,2,Employed,1,Urban,Married,SUV,1
3261,1,1,Employed,1,Urban,Married,Four-Door Car,2
3262,3,1,Disabled,1,Suburban,Married,SUV,2
3263,2,2,Retired,1,Suburban,Married,Two-Door Car,2
3264,3,2,Employed,0,Suburban,Divorced,Four-Door Car,3
3265,1,1,Employed,1,Rural,Married,Two-Door Car,2
3266,1,2,Employed,1,Suburban,Married,Four-Door Car,1
3267,1,2,Employed,1,Suburban,Married,Sports Car,2
3268,1,2,Employed,0,Urban,Married,Two-Door Car,2
3269,2,1,Unemployed,1,Suburban,Single,Four-Door Car,1
3270,1,2,Unemployed,0,Suburban,Single,Four-Door Car,3
3271,1,2,Employed,1,Suburban,Divorced,Four-Door Car,2
3272,1,1,Unemployed,1,Suburban,Single,Two-Door Car,2
3273,2,2,Employed,1,Suburban,Married,Luxury SUV,1
3274,1,2,Unemployed,0,Suburban,Married,SUV,2
3275,1,4,Employed,0,Urban,Married,Four-Door Car,2
3276,1,2,Medical Leave,0,Suburban,Married,SUV,1
3277,2,2,Medical Leave,1,Suburban,Married,Four-Door Car,2
3278,1,2,Unemployed,1,Suburban,Single,SUV,1
3279,1,1,Employed,1,Suburban,Married,Four-Door Car,1
3280,1,2,Employed,1,Suburban,Married,Two-Door Car,2
3281,3,2,Unemployed,0,Suburban,Single,Four-Door Car,2
3282,1,2,Employed,1,Suburban,Divorced,Two-Door Car,2
3283,2,1,Medical Leave,0,Rural,Divorced,Two-Door Car,2
3284,1,3,Employed,0,Suburban,Married,Two-Door Car,3
3285,2,2,Unemployed,1,Suburban,Single,Two-Door Car,2
3286,2,1,Employed,1,Suburban,Married,Four-Door Car,2
3287,1,3,Employed,1,Suburban,Single,Four-Door Car,3
3288,1,2,Employed,0,Urban,Married,Four-Door Car,2
3289,1,1,Employed,0,Urban,Married,Four-Door Car,2
3290,3,2,Unemployed,1,Suburban,Single,Four-Door Car,1
3291,3,2,Employed,0,Suburban,Single,Two-Door Car,2
3292,1,1,Unemployed,1,Suburban,Married,SUV,2
3293,1,1,Employed,1,Rural,Married,Four-Door Car,2
3294,2,1,Unemployed,1,Suburban,Single,Four-Door Car,1
3295,2,2,Employed,1,Suburban,Single,Four-Door Car,2
3296,1,1,Employed,0,Rural,Married,Four-Door Car,3
3297,1,2,Medical Leave,1,Suburban,Married,Four-Door Car,2
3298,2,1,Employed,1,Suburban,Married,Four-Door Car,2
3299,2,1,Employed,1,Urban,Married,Two-Door Car,1
3300,1,3,Employed,0,Suburban,Married,Two-Door Car,2
3301,1,2,Unemployed,0,Suburban,Married,SUV,2
3302,2,2,Unemployed,1,Suburban,Single,SUV,2
3303,1,2,Medical Leave,1,Urban,Married,Four-Door Car,2
3304,1,1,Employed,1,Suburban,Single,Two-Door Car,2
3305,1,2,Employed,0,Rural,Married,Luxury SUV,1
3306,3,2,Medical Leave,0,Suburban,Married,Four-Door Car,2
3307,1,3,Employed,1,Suburban,Married,SUV,2
3308,1,2,Medical Leave,0,Suburban,Married,Sports Car,3
3309,2,2,Unemployed,0,Suburban,Single,Four-Door Car,2
3310,3,2,Employed,1,Suburban,Single,Four-Door Car,1
3311,3,1,Unemployed,1,Suburban,Single,Four-Door Car,1
3312,1,1,Unemployed,1,Suburban,Married,Four-Door Car,3
3313,2,2,Unemployed,0,Suburban,Single,SUV,2
3314,2,1,Medical Leave,1,Suburban,Married,Four-Door Car,2
3315,1,4,Unemployed,0,Suburban,Single,Four-Door Car,2
3316,1,3,Employed,0,Urban,Married,Luxury SUV,2
3317,1,1,Employed,0,Urban,Divorced,Four-Door Car,3
3318,2,2,Unemployed,1,Suburban,Single,SUV,2
3319,2,2,Employed,0,Rural,Divorced,Four-Door Car,2
3320,2,1,Employed,0,Suburban,Married,SUV,3
3321,3,2,Employed,1,Suburban,Married,Four-Door Car,1
3322,1,2,Medical Leave,0,Suburban,Single,Four-Door Car,3
3323,1,1,Employed,0,Suburban,Married,Four-Door Car,2
3324,1,4,Unemployed,1,Suburban,Married,Four-Door Car,2
3325,1,2,Employed,0,Rural,Single,Sports Car,2
3326,3,2,Employed,0,Rural,Single,Two-Door Car,2
3327,2,3,Unemployed,1,Suburban,Married,Sports Car,2
3328,1,2,Unemployed,0,Urban,Divorced,Two-Door Car,2
3329,1,2,Employed,0,Rural,Divorced,Four-Door Car,2
3330,1,4,Employed,0,Suburban,Married,Four-Door Car,1
3331,1,4,Employed,0,Urban,Married,SUV,2
3332,2,2,Employed,1,Suburban,Married,Four-Door Car,1
3333,1,2,Employed,0,Suburban,Divorced,Four-Door Car,1
3334,2,2,Unemployed,1,Suburban,Single,Four-Door Car,1
3335,1,2,Employed,0,Urban,Married,Four-Door Car,2
3336,2,2,Employed,0,Suburban,Divorced,Four-Door Car,2
3337,2,2,Unemployed,0,Suburban,Married,Four-Door Car,2
3338,1,4,Employed,0,Rural,Married,Four-Door Car,2
3339,1,3,Medical Leave,0,Suburban,Married,Two-Door Car,3
3340,1,3,Employed,1,Suburban,Married,Two-Door Car,1
3341,2,2,Employed,1,Rural,Married,Four-Door Car,2
3342,2,2,Employed,1,Suburban,Married,SUV,2
3343,1,2,Employed,0,Rural,Married,Four-Door Car,1
3344,1,2,Unemployed,0,Suburban,Single,SUV,3
3345,1,1,Unemployed,1,Suburban,Married,Four-Door Car,2
3346,2,4,Employed,1,Suburban,Married,SUV,2
3347,2,2,Employed,0,Suburban,Divorced,Four-Door Car,2
3348,1,2,Employed,1,Suburban,Married,Four-Door Car,3
3349,2,2,Employed,0,Urban,Single,SUV,1
3350,2,2,Employed,1,Suburban,Single,Four-Door Car,2
3351,1,2,Employed,0,Suburban,Married,SUV,2
3352,1,4,Unemployed,1,Suburban,Married,SUV,1
3353,1,1,Unemployed,0,Suburban,Single,Four-Door Car,2
3354,1,2,Employed,0,Suburban,Married,SUV,1
3355,1,2,Unemployed,1,Suburban,Married,Two-Door Car,1
3356,1,4,Employed,1,Rural,Divorced,Four-Door Car,3
3357,2,1,Unemployed,1,Suburban,Married,SUV,2
3358,1,2,Employed,0,Rural,Married,Four-Door Car,2
3359,1,1,Employed,0,Rural,Married,Four-Door Car,2
3360,1,2,Medical Leave,1,Suburban,Married,Four-Door Car,1
3361,2,2,Unemployed,0,Suburban,Single,Four-Door Car,2
3362,1,1,Employed,0,Suburban,Divorced,Two-Door Car,1
3363,1,2,Employed,0,Suburban,Married,Four-Door Car,1
3364,2,3,Retired,0,Suburban,Married,Two-Door Car,2
3365,2,2,Unemployed,0,Suburban,Single,Four-Door Car,2
3366,1,2,Employed,1,Suburban,Married,Two-Door Car,2
3367,2,2,Employed,1,Rural,Married,Four-Door Car,2
3368,1,2,Employed,0,Urban,Married,SUV,1
3369,2,2,Employed,0,Suburban,Married,Two-Door Car,2
3370,1,4,Disabled,0,Suburban,Married,Four-Door Car,1
3371,3,2,Employed,1,Suburban,Married,Four-Door Car,2
3372,3,3,Employed,0,Rural,Married,SUV,2
3373,1,1,Retired,1,Suburban,Married,Sports Car,2
3374,3,1,Employed,1,Rural,Married,Four-Door Car,2
3375,1,1,Medical Leave,0,Suburban,Married,Two-Door Car,2
3376,2,2,Employed,1,Suburban,Divorced,Four-Door Car,2
3377,2,1,Employed,1,Urban,Married,Two-Door Car,2
3378,1,2,Employed,1,Suburban,Married,SUV,2
3379,1,1,Employed,0,Urban,Married,Four-Door Car,2
3380,1,1,Employed,1,Suburban,Married,Four-Door Car,3
3381,1,2,Unemployed,1,Suburban,Single,Two-Door Car,2
3382,3,1,Employed,0,Rural,Married,Four-Door Car,2
3383,1,2,Employed,1,Suburban,Married,Two-Door Car,2
3384,1,4,Employed,1,Urban,Divorced,SUV,2
3385,3,2,Employed,1,Suburban,Divorced,Four-Door Car,2
3386,1,2,Employed,0,Suburban,Married,SUV,2
3387,3,2,Unemployed,0,Suburban,Single,Two-Door Car,2
3388,1,2,Retired,1,Suburban,Divorced,Four-Door Car,2
3389,1,1,Employed,1,Suburban,Single,Four-Door Car,2
3390,3,3,Employed,1,Suburban,Single,Four-Door Car,2
3391,1,2,Employed,0,Suburban,Divorced,Four-Door Car,2
3392,1,2,Employed,1,Suburban,Married,Two-Door Car,2
3393,2,2,Employed,1,Rural,Single,Two-Door Car,2
3394,1,2,Employed,0,Rural,Single,Two-Door Car,2
3395,2,1,Employed,1,Urban,Married,Four-Door Car,2
3396,2,2,Employed,1,Suburban,Divorced,SUV,1
3397,1,2,Employed,1,Urban,Married,Sports Car,1
3398,2,1,Employed,1,Suburban,Married,SUV,3
3399,1,2,Unemployed,0,Suburban,Single,SUV,2
3400,1,2,Employed,1,Suburban,Married,Four-Door Car,1
3401,1,2,Employed,1,Suburban,Married,Four-Door Car,3
3402,1,2,Employed,0,Suburban,Married,Four-Door Car,2
3403,2,2,Employed,0,Rural,Divorced,Two-Door Car,2
3404,1,3,Employed,0,Rural,Divorced,Four-Door Car,1
3405,1,1,Unemployed,0,Suburban,Single,Four-Door Car,1
3406,2,2,Employed,1,Urban,Married,Four-Door Car,2
3407,3,1,Employed,1,Suburban,Married,Sports Car,2
3408,1,2,Employed,0,Suburban,Divorced,Four-Door Car,2
3409,2,2,Medical Leave,1,Suburban,Married,Two-Door Car,1
3410,3,2,Unemployed,1,Suburban,Single,Four-Door Car,2
3411,1,1,Unemployed,1,Suburban,Married,Sports Car,2
3412,2,2,Unemployed,1,Suburban,Married,SUV,2
3413,1,2,Employed,1,Suburban,Married,Two-Door Car,2
3414,2,1,Unemployed,0,Suburban,Single,Four-Door Car,2
3415,1,2,Employed,0,Urban,Married,Four-Door Car,1
3416,2,1,Unemployed,1,Suburban,Single,Sports Car,2
3417,1,2,Employed,0,Suburban,Married,Four-Door Car,3
3418,2,2,Employed,0,Rural,Divorced,Four-Door Car,2
3419,2,1,Employed,1,Suburban,Married,Two-Door Car,2
3420,1,3,Employed,1,Suburban,Divorced,SUV,2
3421,2,1,Unemployed,0,Suburban,Married,Two-Door Car,2
3422,2,3,Retired,0,Suburban,Married,Two-Door Car,2
3423,1,1,Employed,1,Urban,Divorced,Two-Door Car,3
3424,2,1,Unemployed,0,Suburban,Single,Luxury SUV,3
3425,2,2,Retired,0,Suburban,Divorced,Sports Car,2
3426,2,2,Employed,0,Suburban,Married,Two-Door Car,2
3427,1,2,Retired,1,Suburban,Single,Four-Door Car,1
3428,2,2,Unemployed,0,Urban,Married,Four-Door Car,2
3429,2,2,Employed,1,Rural,Divorced,SUV,2
3430,1,2,Employed,0,Suburban,Single,Four-Door Car,1
3431,1,2,Unemployed,0,Suburban,Divorced,Four-Door Car,1
3432,2,2,Retired,0,Suburban,Single,SUV,2
3433,2,2,Unemployed,1,Urban,Married,Two-Door Car,2
3434,1,3,Employed,0,Urban,Married,SUV,2
3435,3,2,Employed,1,Urban,Divorced,SUV,2
3436,2,2,Employed,0,Suburban,Married,SUV,2
3437,1,2,Retired,0,Suburban,Married,Two-Door Car,3
3438,1,2,Employed,0,Urban,Married,SUV,2
3439,1,2,Employed,0,Suburban,Married,Two-Door Car,2
3440,2,2,Employed,0,Suburban,Single,Four-Door Car,2
3441,1,2,Unemployed,0,Suburban,Single,Two-Door Car,2
3442,1,2,Employed,1,Suburban,Divorced,Four-Door Car,1
3443,1,2,Employed,0,Rural,Married,SUV,2
3444,1,2,Employed,0,Suburban,Married,Two-Door Car,2
3445,2,2,Employed,0,Rural,Divorced,Four-Door Car,2
3446,1,2,Employed,1,Suburban,Married,Four-Door Car,1
3447,2,2,Employed,1,Suburban,Married,Four-Door Car,2
3448,1,1,Employed,1,Suburban,Single,Four-Door Car,2
3449,2,2,Unemployed,1,Urban,Married,Four-Door Car,2
3450,1,1,Medical Leave,1,Suburban,Married,SUV,2
3451,2,1,Unemployed,1,Suburban,Single,Two-Door Car,2
3452,1,2,Unemployed,0,Suburban,Single,Four-Door Car,2
3453,1,2,Employed,1,Rural,Married,Four-Door Car,2
3454,2,2,Medical Leave,0,Suburban,Married,SUV,1
3455,2,3,Disabled,0,Rural,Married,Four-Door Car,2
3456,2,2,Employed,1,Suburban,Single,Four-Door Car,2
3457,2,1,Employed,1,Urban,Married,SUV,2
3458,1,4,Employed,0,Urban,Married,Sports Car,2
3459,1,2,Unemployed,0,Suburban,Single,Sports Car,2
3460,2,2,Employed,0,Urban,Married,Four-Door Car,2
3461,2,1,Unemployed,1,Suburban,Single,Luxury SUV,2
3462,1,3,Employed,1,Urban,Married,Luxury SUV,2
3463,1,2,Employed,1,Suburban,Divorced,Four-Door Car,1
3464,1,2,Unemployed,1,Suburban,Single,Four-Door Car,2
3465,1,2,Employed,0,Rural,Single,SUV,2
3466,1,1,Unemployed,1,Suburban,Single,Four-Door Car,1
3467,2,2,Employed,0,Urban,Married,Four-Door Car,2
3468,2,1,Unemployed,0,Suburban,Single,SUV,2
3469,3,2,Employed,0,Suburban,Single,Luxury Car,2
3470,1,2,Unemployed,0,Urban,Married,Four-Door Car,2
3471,1,2,Unemployed,1,Suburban,Married,SUV,2
3472,1,2,Employed,1,Rural,Divorced,Four-Door Car,2
3473,1,2,Retired,1,Suburban,Married,SUV,2
3474,1,2,Employed,1,Rural,Married,Four-Door Car,2
3475,2,1,Employed,1,Suburban,Single,Luxury Car,1
3476,3,1,Employed,0,Rural,Married,Four-Door Car,2
3477,1,2,Employed,1,Suburban,Single,Four-Door Car,2
3478,1,1,Unemployed,0,Suburban,Single,Luxury SUV,2
3479,3,2,Unemployed,0,Suburban,Married,SUV,1
3480,1,1,Employed,0,Suburban,Married,Four-Door Car,3
3481,1,1,Unemployed,0,Suburban,Single,Four-Door Car,2
3482,2,2,Retired,0,Suburban,Single,Four-Door Car,1
3483,1,1,Unemployed,1,Suburban,Married,Four-Door Car,2
3484,1,4,Employed,1,Urban,Single,Four-Door Car,2
3485,3,1,Employed,0,Urban,Married,Four-Door Car,2
3486,1,1,Employed,0,Suburban,Married,Two-Door Car,1
3487,1,1,Employed,1,Suburban,Single,Two-Door Car,2
3488,1,2,Employed,0,Suburban,Married,Four-Door Car,1
3489,1,2,Medical Leave,0,Suburban,Single,SUV,2
3490,1,4,Employed,0,Urban,Married,Four-Door Car,2
3491,2,2,Unemployed,0,Suburban,Married,Four-Door Car,1
3492,1,3,Employed,1,Suburban,Married,Four-Door Car,1
3493,1,2,Employed,1,Urban,Single,Two-Door Car,2
3494,1,4,Employed,0,Urban,Married,Four-Door Car,2
3495,1,2,Employed,0,Urban,Married,Four-Door Car,2
3496,1,2,Unemployed,0,Suburban,Single,Two-Door Car,1
3497,2,1,Employed,1,Suburban,Single,Four-Door Car,2
3498,2,2,Employed,1,Urban,Married,Four-Door Car,3
3499,3,2,Unemployed,0,Suburban,Married,Four-Door Car,2
3500,1,1,Unemployed,1,Suburban,Divorced,SUV,2
3501,2,1,Unemployed,0,Suburban,Single,Four-Door Car,2
3502,1,2,Employed,1,Suburban,Divorced,Four-Door Car,2
3503,1,2,Unemployed,1,Suburban,Single,Two-Door Car,2
3504,1,2,Employed,1,Suburban,Married,SUV,2
3505,2,2,Employed,0,Rural,Married,Two-Door Car,1
3506,2,2,Employed,0,Suburban,Married,Two-Door Car,2
3507,1,1,Employed,0,Urban,Married,Two-Door Car,2
3508,1,1,Employed,0,Urban,Married,SUV,1
3509,1,2,Employed,1,Suburban,Single,Four-Door Car,2
3510,1,1,Employed,1,Suburban,Single,Sports Car,2
3511,1,2,Retired,1,Suburban,Single,SUV,2
3512,1,2,Retired,1,Suburban,Divorced,Four-Door Car,3
3513,1,2,Employed,1,Rural,Married,Four-Door Car,2
3514,3,1,Employed,0,Rural,Married,Four-Door Car,2
3515,2,2,Employed,0,Urban,Divorced,Four-Door Car,2
3516,1,2,Unemployed,1,Suburban,Single,SUV,2
3517,1,2,Retired,1,Suburban,Single,Four-Door Car,2
3518,1,2,Unemployed,0,Suburban,Single,Four-Door Car,2
3519,2,2,Employed,0,Rural,Single,Four-Door Car,2
